A5A616	Unknown																								
O32583	nucleotide binding 	[GO:0000166]	 sulfur carrier activity 	[GO:0097163]																					
P00350	guanosine tetraphosphate binding 	[GO:0097216]	 identical protein binding 	[GO:0042802]	 NADP binding 	[GO:0050661]	 phosphogluconate dehydrogenase (decarboxylating) activity 	[GO:0004616]	 protein homodimerization activity 	[GO:0042803]															
P08191	mannose binding 	[GO:0005537]																							
P08192	ATP binding 	[GO:0005524]	 dihydrofolate synthase activity 	[GO:0008841]	 guanosine tetraphosphate binding 	[GO:0097216]	 metal ion binding 	[GO:0046872]	 tetrahydrofolylpolyglutamate synthase activity 	[GO:0004326]															
P08200	guanosine tetraphosphate binding 	[GO:0097216]	 isocitrate dehydrogenase (NADP+) activity 	[GO:0004450]	 magnesium ion binding 	[GO:0000287]	 NAD binding 	[GO:0051287]																	
P08201	"2 iron, 2 sulfur cluster binding "	[GO:0051537]	" 4 iron, 4 sulfur cluster binding "	[GO:0051539]	 flavin adenine dinucleotide binding 	[GO:0050660]	 heme binding 	[GO:0020037]	 metal ion binding 	[GO:0046872]	 NADP binding 	[GO:0050661]	 nitrite reductase NADH activity 	[GO:0106316]											
P08203	aldehyde-lyase activity 	[GO:0016832]	 identical protein binding 	[GO:0042802]	 L-ribulose-phosphate 4-epimerase activity 	[GO:0008742]	 zinc ion binding 	[GO:0008270]																	
P08244	carboxy-lyase activity 	[GO:0016831]	 orotidine-5'-phosphate decarboxylase activity 	[GO:0004590]																					
P08312	ATP binding 	[GO:0005524]	 magnesium ion binding 	[GO:0000287]	 phenylalanine-tRNA ligase activity 	[GO:0004826]	 tRNA binding 	[GO:0000049]																	
P08337	"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity "	[GO:0035539]	" 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity "	[GO:0008413]	 8-oxo-dGDP phosphatase activity 	[GO:0044715]	 8-oxo-GDP phosphatase activity 	[GO:0044716]	 magnesium ion binding 	[GO:0000287]	 manganese ion binding 	[GO:0030145]													
P08373	FAD binding 	[GO:0071949]	 flavin adenine dinucleotide binding 	[GO:0050660]	 UDP-N-acetylmuramate dehydrogenase activity 	[GO:0008762]																			
P08394	3'-5' DNA helicase activity 	[GO:0043138]	 ATP binding 	[GO:0005524]	" ATP-dependent activity, acting on DNA "	[GO:0008094]	 DNA binding 	[GO:0003677]	 DNA endonuclease activity 	[GO:0004520]	 DNA helicase activity 	[GO:0003678]	 DNA translocase activity 	[GO:0015616]	 exodeoxyribonuclease V activity 	[GO:0008854]	 magnesium ion binding 	[GO:0000287]							
P08395	endopeptidase activity 	[GO:0004175]	 serine-type peptidase activity 	[GO:0008236]																					
P08506	carboxypeptidase activity 	[GO:0004180]	 penicillin binding 	[GO:0008658]	 protein homodimerization activity 	[GO:0042803]	 serine-type D-Ala-D-Ala carboxypeptidase activity 	[GO:0009002]																	
P08622	ATP binding 	[GO:0005524]	 heat shock protein binding 	[GO:0031072]	 protein disulfide isomerase activity 	[GO:0003756]	 protein homodimerization activity 	[GO:0042803]	 protein-disulfide reductase activity 	[GO:0015035]	 protein-folding chaperone binding 	[GO:0051087]	 sigma factor antagonist activity 	[GO:0016989]	 unfolded protein binding 	[GO:0051082]	 zinc ion binding 	[GO:0008270]							
P08660	aspartate kinase activity 	[GO:0004072]	 ATP binding 	[GO:0005524]	 protein homodimerization activity 	[GO:0042803]																			
P08839	identical protein binding 	[GO:0042802]	 kinase activity 	[GO:0016301]	 metal ion binding 	[GO:0046872]	 phosphoenolpyruvate-protein phosphotransferase activity 	[GO:0008965]																	
P08956	ATP binding 	[GO:0005524]	 DNA binding 	[GO:0003677]	 helicase activity 	[GO:0004386]	 type I site-specific deoxyribonuclease activity 	[GO:0009035]																	
P09029	5-(carboxyamino)imidazole ribonucleotide synthase activity 	[GO:0034028]	 ATP binding 	[GO:0005524]	 metal ion binding 	[GO:0046872]	 phosphoribosylaminoimidazole carboxylase activity 	[GO:0004638]																	
P09030	DNA binding 	[GO:0003677]	 double-stranded DNA 3'-5' DNA exonuclease activity 	[GO:0008311]	 endonuclease activity 	[GO:0004519]	 exonuclease activity 	[GO:0004527]	 metal ion binding 	[GO:0046872]															
P09099	1-deoxy-D-xylulose kinase activity 	[GO:0103020]	 ATP binding 	[GO:0005524]	 protein homodimerization activity 	[GO:0042803]	 xylulokinase activity 	[GO:0004856]																	
P09147	identical protein binding 	[GO:0042802]	 NAD+ binding 	[GO:0070403]	" racemase and epimerase activity, acting on carbohydrates and derivatives "	[GO:0016857]	 UDP-glucose 4-epimerase activity 	[GO:0003978]																	
P09148	ferrous iron binding 	[GO:0008198]	 galactokinase activity 	[GO:0004335]	 UDP-glucose:hexose-1-phosphate uridylyltransferase activity 	[GO:0008108]	 zinc ion binding 	[GO:0008270]																	
P09152	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 electron transfer activity 	[GO:0009055]	 metal ion binding 	[GO:0046872]	 molybdopterin cofactor binding 	[GO:0043546]	 nitrate reductase activity 	[GO:0008940]															
P09158	cadaverine aminopropyltransferase activity 	[GO:0043918]	 protein homodimerization activity 	[GO:0042803]	 S-adenosylmethionine-dependent methyltransferase activity 	[GO:0008757]	 spermidine synthase activity 	[GO:0004766]	 spermine synthase activity 	[GO:0016768]	 thermospermine synthase activity 	[GO:0010487]													
P09169	aspartic-type endopeptidase activity 	[GO:0004190]	 endopeptidase activity 	[GO:0004175]	 serine-type endopeptidase activity 	[GO:0004252]																			
P09323	kinase activity 	[GO:0016301]	 metal ion binding 	[GO:0046872]	 N-acetylglucosamine transmembrane transporter activity 	[GO:0015572]	 protein-N(PI)-phosphohistidine-sugar phosphotransferase activity 	[GO:0008982]	 protein-phosphocysteine-N-acetylglucosamine phosphotransferase system transporter activity 	[GO:0090586]	 protein-phosphocysteine-sugar phosphotransferase activity 	[GO:0090563]													
P09348	proton channel activity 	[GO:0015252]																							
P09372	adenyl-nucleotide exchange factor activity 	[GO:0000774]	 protein domain specific binding 	[GO:0019904]	 protein homodimerization activity 	[GO:0042803]	 protein-folding chaperone binding 	[GO:0051087]	 unfolded protein binding 	[GO:0051082]															
P09373	formate C-acetyltransferase activity 	[GO:0008861]																							
P09377	DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]																					
P09391	endopeptidase activity 	[GO:0004175]	 identical protein binding 	[GO:0042802]	 serine-type endopeptidase activity 	[GO:0004252]																			
P09394	calcium ion binding 	[GO:0005509]	 glycerophosphodiester phosphodiesterase activity 	[GO:0008889]	 metal ion binding 	[GO:0046872]																			
P09546	1-pyrroline-5-carboxylate dehydrogenase activity 	[GO:0003842]	 cis-regulatory region sequence-specific DNA binding 	[GO:0000987]	 DNA binding 	[GO:0003677]	 DNA-binding transcription repressor activity 	[GO:0001217]	 flavin adenine dinucleotide binding 	[GO:0050660]	 identical protein binding 	[GO:0042802]	 proline dehydrogenase activity 	[GO:0004657]	 protein homodimerization activity 	[GO:0042803]	 sequence-specific DNA binding 	[GO:0043565]							
P09831	"3 iron, 4 sulfur cluster binding "	[GO:0051538]	 glutamate synthase (NADPH) activity 	[GO:0004355]	 glutamate synthase activity 	[GO:0015930]	 metal ion binding 	[GO:0046872]																	
P09832	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 glutamate synthase (NADPH) activity 	[GO:0004355]	 metal ion binding 	[GO:0046872]																			
P09835	ATP binding 	[GO:0005524]	 phosphoprotein phosphatase activity 	[GO:0004721]	 phosphorelay sensor kinase activity 	[GO:0000155]	 protein dimerization activity 	[GO:0046983]																	
P09980	3'-5' DNA helicase activity 	[GO:0043138]	 ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 DNA helicase activity 	[GO:0003678]	 isomerase activity 	[GO:0016853]	 protein homodimerization activity 	[GO:0042803]	 single-stranded DNA binding 	[GO:0003697]											
P0A698	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 DNA binding 	[GO:0003677]	 excinuclease ABC activity 	[GO:0009381]	 identical protein binding 	[GO:0042802]	 zinc ion binding 	[GO:0008270]													
P0A6A0	ATP binding 	[GO:0005524]	 protein kinase activity 	[GO:0004672]																					
P0A6A3	acetate kinase activity 	[GO:0008776]	 ATP binding 	[GO:0005524]	 magnesium ion binding 	[GO:0000287]	 zinc ion binding 	[GO:0008270]																	
P0A6A8	acyl binding 	[GO:0000035]	 acyl carrier activity 	[GO:0000036]	 lipid binding 	[GO:0008289]	 phosphopantetheine binding 	[GO:0031177]																	
P0A6B4	alanine racemase activity 	[GO:0008784]	 protein homodimerization activity 	[GO:0042803]	 pyridoxal phosphate binding 	[GO:0030170]																			
P0A6B7	"2 iron, 2 sulfur cluster binding "	[GO:0051537]	 cysteine desulfurase activity 	[GO:0031071]	 metal ion binding 	[GO:0046872]	 pyridoxal phosphate binding 	[GO:0030170]	 selenocysteine lyase activity 	[GO:0009000]	 sulfur carrier activity 	[GO:0097163]													
P0A6C1	3'-5'-DNA exonuclease activity 	[GO:0008296]	 deoxyribonuclease IV (phage-T4-induced) activity 	[GO:0008833]	 DNA binding 	[GO:0003677]	 DNA-(apurinic or apyrimidinic site) endonuclease activity 	[GO:0003906]	 endonuclease activity 	[GO:0004519]	 phosphatase activity 	[GO:0016791]	 phosphoric diester hydrolase activity 	[GO:0008081]	 zinc ion binding 	[GO:0008270]									
P0A6C8	acetylglutamate kinase activity 	[GO:0003991]	 ATP binding 	[GO:0005524]																					
P0A6D0	arginine binding 	[GO:0034618]	 cis-regulatory region sequence-specific DNA binding 	[GO:0000987]	 DNA-binding transcription factor activity 	[GO:0003700]	 identical protein binding 	[GO:0042802]																	
P0A6D3	3-phosphoshikimate 1-carboxyvinyltransferase activity 	[GO:0003866]																							
P0A6D5	protein homodimerization activity 	[GO:0042803]	 quinate 3-dehydrogenase (NAD+) activity 	[GO:0030266]	 quinate 3-dehydrogenase (NADP+) activity 	[GO:0052733]	 shikimate 3-dehydrogenase (NAD+) activity 	[GO:0052734]	 shikimate 3-dehydrogenase (NADP+) activity 	[GO:0004764]															
P0A6D7	ATP binding 	[GO:0005524]	 magnesium ion binding 	[GO:0000287]	 shikimate kinase activity 	[GO:0004765]																			
P0A6E1	ATP binding 	[GO:0005524]	 magnesium ion binding 	[GO:0000287]	 metal ion binding 	[GO:0046872]	 shikimate kinase activity 	[GO:0004765]																	
P0A6E4	argininosuccinate synthase activity 	[GO:0004055]	 ATP binding 	[GO:0005524]	 identical protein binding 	[GO:0042802]	 protein homodimerization activity 	[GO:0042803]																	
P0A6E6	ATP binding 	[GO:0005524]	" proton-transporting ATP synthase activity, rotational mechanism "	[GO:0046933]																					
P0A6F1	ATP binding 	[GO:0005524]	 carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity 	[GO:0004088]	 protein heterodimerization activity 	[GO:0046982]																			
P0A6F3	ATP binding 	[GO:0005524]	 glycerol kinase activity 	[GO:0004370]	 identical protein binding 	[GO:0042802]	 metal ion binding 	[GO:0046872]	 zinc ion binding 	[GO:0008270]															
P0A6F5	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 ATP-dependent protein folding chaperone 	[GO:0140662]	 identical protein binding 	[GO:0042802]	 isomerase activity 	[GO:0016853]	 magnesium ion binding 	[GO:0000287]	 unfolded protein binding 	[GO:0051082]											
P0A6F9	ATP binding 	[GO:0005524]	 identical protein binding 	[GO:0042802]	 metal ion binding 	[GO:0046872]	 protein folding chaperone 	[GO:0044183]	 protein-folding chaperone binding 	[GO:0051087]	 unfolded protein binding 	[GO:0051082]													
P0A6G7	ATP-dependent peptidase activity 	[GO:0004176]	 ATPase binding 	[GO:0051117]	 identical protein binding 	[GO:0042802]	 serine-type endopeptidase activity 	[GO:0004252]	 serine-type peptidase activity 	[GO:0008236]															
P0A6H1	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 ATP-dependent peptidase activity 	[GO:0004176]	 ATP-dependent protein folding chaperone 	[GO:0140662]	 disordered domain specific binding 	[GO:0097718]	 identical protein binding 	[GO:0042802]	 protease binding 	[GO:0002020]	 protein dimerization activity 	[GO:0046983]	 unfolded protein binding 	[GO:0051082]	 zinc ion binding 	[GO:0008270]					
P0A6H5	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 identical protein binding 	[GO:0042802]	 magnesium ion binding 	[GO:0000287]	 peptidase activity 	[GO:0008233]	 proteasome-activating activity 	[GO:0036402]	 protein domain specific binding 	[GO:0019904]											
P0A6H8	cardiolipin synthase activity 	[GO:0008808]																							
P0A6I0	ATP binding 	[GO:0005524]	 CMP kinase activity 	[GO:0036430]	 cytidylate kinase activity 	[GO:0004127]	 dCMP kinase activity 	[GO:0036431]	 guanosine tetraphosphate binding 	[GO:0097216]															
P0A6I6	ATP binding 	[GO:0005524]	 identical protein binding 	[GO:0042802]	 pantetheine-phosphate adenylyltransferase activity 	[GO:0004595]																			
P0A6J1	adenylylsulfate kinase activity 	[GO:0004020]	 ATP binding 	[GO:0005524]	 identical protein binding 	[GO:0042802]																			
P0A6J3	high-affinity sulfate:proton symporter activity 	[GO:0009675]	 sulfate transmembrane transporter activity 	[GO:0015116]																					
P0A6J5	D-amino-acid dehydrogenase activity 	[GO:0008718]	 protein homodimerization activity 	[GO:0042803]																					
P0A6K1	diaminopimelate epimerase activity 	[GO:0008837]	 enzyme activator activity 	[GO:0008047]	 protein homodimerization activity 	[GO:0042803]																			
P0A6K3	ferrous iron binding 	[GO:0008198]	 hydrolase activity 	[GO:0016787]	 peptide deformylase activity 	[GO:0042586]	 ribosome binding 	[GO:0043022]	 zinc ion binding 	[GO:0008270]															
P0A6K6	magnesium ion binding 	[GO:0000287]	 manganese ion binding 	[GO:0030145]	 phosphopentomutase activity 	[GO:0008973]																			
P0A6L0	deoxyribose-phosphate aldolase activity 	[GO:0004139]	 lyase activity 	[GO:0016829]																					
P0A6L2	4-hydroxy-tetrahydrodipicolinate synthase activity 	[GO:0008840]	 identical protein binding 	[GO:0042802]																					
P0A6L4	identical protein binding 	[GO:0042802]	 N-acetylneuraminate lyase activity 	[GO:0008747]																					
P0A6M2	electron transfer activity 	[GO:0009055]	" oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor "	[GO:0016672]	 protein-disulfide reductase activity 	[GO:0015035]	 ubiquinone binding 	[GO:0048039]																	
P0A6M4	aminoacyl-tRNA editing activity 	[GO:0002161]	 D-aminoacyl-tRNA deacylase activity 	[GO:0051499]	 D-tyrosyl-tRNA(Tyr) deacylase activity 	[GO:0051500]	 Gly-tRNA(Ala) hydrolase activity 	[GO:0106026]	 protein homodimerization activity 	[GO:0042803]	 Ser(Gly)-tRNA(Ala) hydrolase activity 	[GO:0043908]	 tRNA binding 	[GO:0000049]											
P0A6M8	GTP binding 	[GO:0005525]	 GTPase activity 	[GO:0003924]	 guanosine tetraphosphate binding 	[GO:0097216]	 translation elongation factor activity 	[GO:0003746]																	
P0A6N4	ribosome binding 	[GO:0043022]	 translation elongation factor activity 	[GO:0003746]																					
P0A6P1	guanyl-nucleotide exchange factor activity 	[GO:0005085]	 translation elongation factor activity 	[GO:0003746]	 zinc ion binding 	[GO:0008270]																			
P0A6P5	GTP binding 	[GO:0005525]	 GTPase activating protein binding 	[GO:0032794]	 GTPase activity 	[GO:0003924]	 guanosine tetraphosphate binding 	[GO:0097216]	 ribosomal large subunit binding 	[GO:0043023]	 ribosome binding 	[GO:0043022]													
P0A6P9	identical protein binding 	[GO:0042802]	 magnesium ion binding 	[GO:0000287]	 phosphopyruvate hydratase activity 	[GO:0004634]	 protein homodimerization activity 	[GO:0042803]																	
P0A6Q3	(3R)-3-hydroxydecanoyl-	acyl-carrier-protein] dehydratase activity 	GO:0008693]	 (3R)-3-hydroxyoctanoyl-	acyl-carrier-protein] dehydratase activity 	[GO:0047451]	 (3R)-hydroxybutanoyl-	acyl-carrier-protein] hydratase activity 	GO:0047450]	 (3R)-hydroxymyristoyl-	acyl-carrier-protein] dehydratase activity 	[GO:0008659]	 (3R)-hydroxypalmitoyl-	acyl-carrier-protein] dehydratase activity 	GO:0004317]	 protein homodimerization activity 	GO:0042803]	 trans-2-decenoyl-acyl-carrier-protein isomerase activity 	GO:0034017]						
P0A6Q6	(3R)-3-hydroxydecanoyl-	acyl-carrier-protein] dehydratase activity 	GO:0008693]	 (3R)-3-hydroxyoctanoyl-	acyl-carrier-protein] dehydratase activity 	[GO:0047451]	 (3R)-hydroxybutanoyl-	acyl-carrier-protein] hydratase activity 	GO:0047450]	 (3R)-hydroxymyristoyl-	acyl-carrier-protein] dehydratase activity 	[GO:0008659]	 (3R)-hydroxypalmitoyl-	acyl-carrier-protein] dehydratase activity 	GO:0004317]	 identical protein binding 	GO:0042802]								
